Troquel, Codigo de barras, Codigo de barras 2, Descripcion, Descripcion extendida, Rubro, SubRubro, Cod.Labo, Laboratorio, Costo s/IVA, Vigencia, Fecha Alta
6582712, 7796285284442, 7796285284442, ZATIUM MET 50/500 X 60 C, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 100793.890, 25/06/2025, 13/01/2021
6582841, 7796285284459, 7796285284459, ZATIUM MET 50/850 X 30 C, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 57193.420, 25/06/2025, 22/01/2021
6582842, 7796285284473, 7796285284473, ZATIUM MET 50/850 X 60 C, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 113618.330, 25/06/2025, 13/01/2021
6582971, 7796285284480, 7796285284480, ZATIUM MET 50/1000 X 30 C, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 69504.510, 25/06/2025, 13/01/2021
6582972, 7796285284497, 7796285284497, ZATIUM MET 50/1000 X 60 C, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 116310.900, 25/06/2025, 20/01/2021
6583269, 7798081262075, 7798081262075, SIEND IBU HLB 600 X 10CMP, , ESPECIALIDADES, , 330, HLB PHARMA GROUP S.A., 3736.430, 24/06/2024, 09/11/2021
6583552, 7795373002319, 7795373002319, ANAGEN 5 ESPUMA DERM 60G, , ESPECIALIDADES, , 1614, PABLO CASSARA, 17980.000, 23/06/2025, 14/08/2020
6583843, 7792175009881, 7792175009881, ERICOB 60 X 14 CMP, , ESPECIALIDADES, , 62, LABORATORIOS BERNABO S.A., 15268.650, 27/06/2025, 05/03/2020
6583846, 7792175009898, 7792175009898, ERICOB 60 X 28 CMP, , ESPECIALIDADES, , 62, LABORATORIOS BERNABO S.A., 29731.830, 27/06/2025, 05/03/2020
6583973, 7792175009904, 7792175009904, ERICOB 90 X 14 CMP, , ESPECIALIDADES, , 62, LABORATORIOS BERNABO S.A., 23112.000, 27/06/2025, 05/03/2020
6583976, 7792175009911, 7792175009911, ERICOB 90 X 28 CMP, , ESPECIALIDADES, , 62, LABORATORIOS BERNABO S.A., 36878.020, 27/06/2025, 05/03/2020
6584001, 7792175009928, 7792175009928, ERICOB 120 X 7 CMP, , ESPECIALIDADES, , 62, LABORATORIOS BERNABO S.A., 12397.481, 27/06/2025, 05/03/2020
6584551, 7798050064297, 7798050064297, INSU DENSULENT 5LAP X3ML, , ESPECIALIDADES, , 203, DENVER FARMA S.A., 364406.570, 01/07/2025, 17/11/2021
6584681, 7792183489231, 7792183489231, SINLIP PREVENT 30 CAP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 22564.360, 07/07/2025, 30/03/2020
6584713, 7796285282462, 7796285282462, AUDAX X 30 CAP, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 33869.700, 17/05/2025, 16/10/2020
6585003, 7795326011412, 7795326011412, SEREPAX 10 X 28 CMP, , PSICOF.LISTA 4, , 24, IVAX ARG.(DISPROF.), 142506.090, 18/06/2025, 28/03/2025
6586132, 7798081261917, 7798081261917, CALLPAX HLB 0.5 X 60 CMP, , PSICOF.LISTA 4, , 330, HLB PHARMA GROUP S.A., 9747.220, 24/06/2024, 09/11/2021
6586262, 7798081264956, 7798081264956, CALLPAX HLB 1 X 60 CMP, , PSICOF.LISTA 4, , 330, HLB PHARMA GROUP S.A., 14619.200, 24/06/2024, 09/11/2021
6586391, 7798081264963, 7798081264963, CALLPAX HLB 2 X 30 CMP, , PSICOF.LISTA 4, , 330, HLB PHARMA GROUP S.A., 9580.590, 24/06/2024, 09/11/2021
6586392, 7798081264970, 7798081264970, CALLPAX HLB 2 X 60 CMP, , PSICOF.LISTA 4, , 330, HLB PHARMA GROUP S.A., 17137.950, 24/06/2024, 09/11/2021
6586681, 7798081263935, 7798081263935, METOCLOPRAMIDA 10 X 20CMP, , ESPECIALIDADES, , 330, HLB PHARMA GROUP S.A., 5523.420, 24/06/2024, 09/11/2021
6587421, 7798058931881, 7798058931881, INSU FIASP FLEXT 5J X 3ML, , ESPECIALIDADES, INSULINAS, 119, NOVO NORDISK PHARMA ARG., 332468.320, 30/06/2025, 14/07/2021
6587422, 7798058931898, 7798058931898, INSU FIASP PENFILL 5JX3ML, , ESPECIALIDADES, INSULINAS, 119, NOVO NORDISK PHARMA ARG., 269091.720, 30/06/2025, 18/08/2021
6588392, 7798081264857, 7798081264857, DEXACNE HLB 300 X 16 CAP, , ESPECIALIDADES, , 330, HLB PHARMA GROUP S.A., 8757.820, 24/06/2024, 09/11/2021
6589131, 7795372460547, 7795372460547, CIPROFLOXACINA VANNI 10 C, , ESPECIALIDADES, , 853, VANNIER S.A., 13989.560, 27/05/2025, 14/06/2023
6589132, 7795372460431, 7795372460431, CIPROFLOXACINA VANNI 20 C, , ESPECIALIDADES, , 853, VANNIER S.A., 25885.740, 27/05/2025, 14/06/2023
6589261, 7795378005971, 7795378005971, IBARAL 5 X 30 CMP, , PSICOF.LISTA 4, , 536, MONTPELLIER S.A., 23744.140, 29/05/2025, 16/04/2020
6589392, 7795378005988, 7795378005988, IBARAL 10 X 30 CMP, , PSICOF.LISTA 4, , 536, MONTPELLIER S.A., 26999.650, 29/05/2025, 16/04/2020
6589423, 7795378005995, 7795378005995, IBARAL 15 X 30 CMP, , PSICOF.LISTA 4, , 536, MONTPELLIER S.A., 38583.350, 29/05/2025, 16/04/2020
6590391, 7798311370600, 7798311370600, DONENOVA 5 X 30 CMP, , ESPECIALIDADES, INHAB.PERSONAL, 1479, CELNOVA, 41435.720, 23/06/2025, 15/09/2021
6590421, 7798311370617, 7798311370617, DONENOVA 10 X 30 CMP, , ESPECIALIDADES, INHAB.PERSONAL, 1479, CELNOVA, 52303.700, 23/06/2025, 15/09/2021
6591134, 7792183489293, 7792183489293, PALIAX 80 X 30 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 25419.690, 07/07/2025, 28/09/2020
6591264, 7792183489309, 7792183489309, PALIAX 160 X 30 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 31700.460, 07/07/2025, 28/09/2020
6591394, 7792183489316, 7792183489316, PALIAX 320 X 30 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 34836.440, 07/07/2025, 28/09/2020
6591711, 7795378006015, 7795378006015, TALGIAX 60 X 30 CMP, , ESPECIALIDADES, , 536, MONTPELLIER S.A., 25334.029, 17/03/2025, 02/10/2020
6591840, 7795378006022, 7795378006022, TALGIAX 90 X 15 CMP, , ESPECIALIDADES, , 536, MONTPELLIER S.A., 21555.720, 29/05/2025, 02/10/2020
6591841, 7795378006039, 7795378006039, TALGIAX 90 X 30 CMP, , ESPECIALIDADES, , 536, MONTPELLIER S.A., 34181.890, 29/05/2025, 02/10/2020
6591970, 7795378006046, 7795378006046, TALGIAX 120 X 10 CMP, , ESPECIALIDADES, , 536, MONTPELLIER S.A., 15165.250, 29/05/2025, 02/10/2020
6592421, 7798311370570, 7798311370570, QUETIANOVA 25 X 30 CMP, , PSICOF.LISTA 4, , 1479, CELNOVA, 46263.238, 09/12/2024, 16/11/2022
6593682, 7792183489330, 7792183489330, PALIAX D 80/12.5 X 30 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 27236.810, 07/07/2025, 28/09/2020
6593712, 7792183489347, 7792183489347, PALIAX D 160/12.5 X 30CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 30190.380, 07/07/2025, 28/09/2020
6593842, 7792183489354, 7792183489354, PALIAX D 160/25 X 30 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 37080.880, 07/07/2025, 28/09/2020
6593972, 7792183489361, 7792183489361, PALIAX D 320/25 X 30 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 39522.940, 07/07/2025, 28/09/2020
6594681, 7798051853548, 7798051853548, URGISTAT X 30 CMP, , ESPECIALIDADES, , 1612, PANALAB S.A.ARGENTINA, 69557.970, 25/04/2025, 08/07/2021
6594682, 7798051854859, 7798051854859, URGISTAT 50MG X 60 CMP, , ESPECIALIDADES, , 1612, PANALAB S.A.ARGENTINA, 118149.580, 25/04/2025, 19/04/2024
6595421, 7795349500856, 7795349500856, ARIGASTRIL 30 X 15 CAP, , ESPECIALIDADES, , 23, ARISTON S.A.C.I., 18736.840, 01/07/2025, 09/02/2022
6595422, 7795349500863, 7795349500863, ARIGASTRIL 30 X 30 CAP, , ESPECIALIDADES, , 23, ARISTON S.A.C.I., 35352.410, 01/07/2025, 09/02/2022
6595551, 7795349500870, 7795349500870, ARIGASTRIL 60 X 15 CAP, , ESPECIALIDADES, , 23, ARISTON S.A.C.I., 26257.270, 01/07/2025, 09/02/2022
6595552, 7795349500887, 7795349500887, ARIGASTRIL 60 X 30 CAP, , ESPECIALIDADES, , 23, ARISTON S.A.C.I., 50494.981, 01/07/2025, 09/02/2022
6595681, 7795326010606, 7795326010606, METICIL 18 X 30 CMP, , PSICOF.BOLETA, , 24, IVAX ARG.(DISPROF.), 86007.961, 25/04/2025, 03/06/2021
6595711, 7795326010613, 7795326010613, METICIL 36 X 30 CMP, , PSICOF.BOLETA, , 24, IVAX ARG.(DISPROF.), 128740.898, 25/04/2025, 03/06/2021
6595841, 7795326010620, 7795326010620, METICIL 54 X 30 CMP, , PSICOF.BOLETA, , 24, IVAX ARG.(DISPROF.), 184035.281, 25/04/2025, 03/06/2021
6597551, 7795348422166, 7795348422166, KYTZAN 20 X 30 CMP, , ESPECIALIDADES, , 477, LAB. RICHMOND S.A.C.I.F., 66614.480, 19/06/2025, 04/07/2020
6597681, 7795348422173, 7795348422173, KYTZAN 40 X 30 CMP, , ESPECIALIDADES, , 477, LAB. RICHMOND S.A.C.I.F., 86492.789, 19/06/2025, 04/07/2020
6597841, 7795348422180, 7795348422180, KYTZAN 80 X 30 CMP, , ESPECIALIDADES, , 477, LAB. RICHMOND S.A.C.I.F., 110726.450, 19/06/2025, 04/07/2020
6598263, 7791909100832, 7791909100832, CARDIPLEN 2.5 MG X 30 CMP, , ESPECIALIDADES, , 106, CASASCO S.A., 8023.190, 15/04/2025, 10/10/2024
6598393, 7791909100863, 7791909100863, CARDIPLEN 5 MG X 30 CMP, , ESPECIALIDADES, , 106, CASASCO S.A., 14708.920, 15/04/2025, 29/08/2024
6598423, 7791909100894, 7791909100894, CARDIPLEN 10 MG X 30 CMP, , ESPECIALIDADES, , 106, CASASCO S.A., 18783.010, 15/04/2025, 29/08/2024
6598681, 7796285282882, 7796285282882, LINUS DUO X 30 CAP DUR, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 71619.780, 25/06/2025, 22/06/2021
6598842, 7795373002364, 7795373002364, AEROTROP SOL NEBU X 20ML, , ESPECIALIDADES, , 1614, PABLO CASSARA, 6700.000, 23/06/2025, 24/07/2020
6599001, 7798011653577, 7798011653577, SANIPRAZOL 40 MG X 30 CMP, , ESPECIALIDADES, , 742, SANITAS S.A., 35174.000, 19/06/2025, 07/02/2024
6599551, 7798084686274, 7798084686274, ULTRAGESIC CB 50 X 10 CMP, , ESPECIALIDADES, INHAB.PERSONAL, 537, MONTE VERDE S.A., 9789.320, 17/06/2025, 26/03/2021
6599552, 7798084686281, 7798084686281, ULTRAGESIC CB 50 X 20 CMP, , ESPECIALIDADES, INHAB.PERSONAL, 537, MONTE VERDE S.A., 15413.990, 17/06/2025, 26/03/2021
6599553, 7798084686298, 7798084686298, ULTRAGESIC CB 50 X 30 CMP, , ESPECIALIDADES, INHAB.PERSONAL, 537, MONTE VERDE S.A., 21258.690, 17/06/2025, 26/03/2021
6599681, 7795326010132, 7795326010132, LAFONTEN 500 X 30 CMP, , ESPECIALIDADES, , 24, IVAX ARG.(DISPROF.), 66424.820, 18/06/2025, 03/06/2021
6599711, 7795326010149, 7795326010149, LAFONTEN 1000 X 30 CMP, , ESPECIALIDADES, , 24, IVAX ARG.(DISPROF.), 128489.850, 18/06/2025, 03/06/2021
6600551, 7795326010446, 7795326010446, AJOVY 1 JER PREL 150 ML, , ESPECIALIDADES, , 426, IVAX ARG.S.A., 591108.570, 18/06/2025, 05/04/2022
6600711, 7798058931829, 7798058931829, OZEMPIC 0.25/0.5MG D1.5ML, , ESPECIALIDADES, , 119, NOVO NORDISK PHARMA ARG., 279300.000, 24/06/2025, 28/01/2021
6600713, 7798058931843, 7798058931843, OZEMPIC 1MG/ DS 3 ML, , ESPECIALIDADES, , 119, NOVO NORDISK PHARMA ARG., 335160.000, 24/06/2025, 28/01/2021
6601551, 7792183489187, 7792183489187, OMNIPIL 100/20/10 X 30CAP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 63430.620, 29/04/2025, 04/05/2021
6601681, 7791909229601, 7791909229601, ALAGIN DUO X 7 OV, , ESPECIALIDADES, , 106, CASASCO S.A., 19371.050, 26/06/2025, 10/10/2024
6602261, 7795348422784, 7795348422784, TELCARDIA 40 X 28 CMP, , ESPECIALIDADES, , 477, LAB. RICHMOND S.A.C.I.F., 64085.060, 19/06/2025, 23/03/2021
6602391, 7795348422791, 7795348422791, TELCARDIA 80 X 28 CMP, , ESPECIALIDADES, , 477, LAB. RICHMOND S.A.C.I.F., 90782.970, 19/06/2025, 23/03/2021
6602421, 7791909307941, 7791909307941, MILCANOR 500 X 30 CMP, , ESPECIALIDADES, , 106, CASASCO S.A., 26641.080, 26/06/2025, 27/09/2022
6602422, 7791909307958, 7791909307958, MILCANOR 500 X 60 CMP, , ESPECIALIDADES, , 106, CASASCO S.A., 49453.420, 26/06/2025, 27/09/2022
6602551, 7791909307972, 7791909307972, MILCANOR 1000 X 30 CMP, , ESPECIALIDADES, , 106, CASASCO S.A., 47512.230, 15/04/2025, 27/09/2022
6603261, 7795378006169, 7795378006169, DIAPRESAN T 160/12.5/5X30, , ESPECIALIDADES, , 536, MONTPELLIER S.A., 53040.010, 29/05/2025, 10/09/2020
6603391, 7795378006176, 7795378006176, DIAPRESAN T160/12.5/10X30, , ESPECIALIDADES, , 536, MONTPELLIER S.A., 53773.760, 29/05/2025, 10/09/2020
6603681, 7795378006190, 7795378006190, DIAPRESAN TR 320/25/10X30, , ESPECIALIDADES, , 536, MONTPELLIER S.A., 57417.490, 29/05/2025, 10/09/2020
6604262, 7792183489873, 7792183489873, GADOFEROL CB 50000X2 C BL, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 11442.360, 07/07/2025, 12/11/2020
6604391, 7792183489880, 7792183489880, GADOFEROL CB 1 CAP BL, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 10146.240, 31/05/2025, 12/11/2020
6604392, 7792183489897, 7792183489897, GADOFEROL CB 2 CAP BL, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 15931.120, 07/07/2025, 12/11/2020
6604393, 7792183490978, 7792183490978, GADOFEROL CB 4 CAP BL, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 29500.010, 02/06/2025, 26/05/2025
6606001, 7795360010990, 7795360010990, KLORTIAZIDA 25 X 30 CMP, , ESPECIALIDADES, , 1436, KLONAL S.R.L., 12952.760, 25/03/2025, 08/06/2022
6606681, 7795345122540, 7795345122540, INVICTUS 20 X 1 CMP MAST, , ESPECIALIDADES, , 705, ROEMMERS S.A.I.C.F., 9807.680, 26/05/2025, 14/05/2021
6606682, 7795345122557, 7795345122557, INVICTUS 20 X 2 CMP MAST, , ESPECIALIDADES, , 705, ROEMMERS S.A.I.C.F., 18886.580, 26/05/2025, 14/05/2021
6606683, 7795345122564, 7795345122564, INVICTUS 20 X 4 CMP MAST, , ESPECIALIDADES, , 705, ROEMMERS S.A.I.C.F., 36360.660, 26/05/2025, 14/05/2021
6608841, 7790375269395, 7790375269395, LUCIDEX COMPL XR28/10 X30, , ESPECIALIDADES, , 222, BAGO LABORATORIOS, 73525.550, 18/06/2025, 18/08/2021
6608971, 7796285283339, 7796285283339, TESTRI CB CAPS X 1, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 11974.810, 17/05/2025, 14/04/2021
6608972, 7796285283346, 7796285283346, TESTRI CB CAPS X 3, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 25895.680, 17/05/2025, 14/04/2021
6609133, 7795326011191, 7795326011191, PARACETAMOL TEVA 1G X8CMP, , ESPECIALIDADES, , 24, IVAX ARG.(DISPROF.), 2038.160, 18/06/2025, 29/04/2025
6609261, 7798084686373, 7798084686373, ARIZIC 5 X 30 CMP, , PSICOF.LISTA 4, , 537, MONTE VERDE S.A., 25255.240, 17/06/2025, 08/06/2021
6609391, 7795326191428, 7795326191428, SERTRALINA TEVA 50X30 CMP, , PSICOF.LISTA 4, , 24, IVAX ARG.(DISPROF.), 6810.630, 27/06/2024, 04/03/2021
6609393, 7795326011313, 7795326011313, IRRADIAL 50 MG X 30 CMP, , PSICOF.LISTA 4, , 24, IVAX ARG.(DISPROF.), 24787.950, 18/06/2025, 22/02/2024
6609423, 7795326011320, 7795326011320, IRRADIAL 100 MG X 30 CMP, , PSICOF.LISTA 4, , 24, IVAX ARG.(DISPROF.), 42254.120, 18/06/2025, 22/02/2024
6610260, 7795378006145, 7795378006145, LUCIDRON 40 X 30 CMP, , ESPECIALIDADES, INHAB.PERSONAL, 536, MONTPELLIER S.A., 83237.080, 29/05/2025, 17/06/2021
6610421, 7792183490046, 7792183490046, ATUREN 500 X 30 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 23799.390, 07/07/2025, 29/03/2021
6610422, 7792183490053, 7792183490053, ATUREN 500 X 60 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 45062.230, 07/07/2025, 29/03/2021
6610551, 7792183490060, 7792183490060, ATUREN 1 X 30 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 42885.140, 07/07/2025, 29/03/2021
6611712, 7795372460592, 7795372460592, BIVALIS 20MG X 4 PARCHES, , PSICOF.BOLETA, , 853, VANNIER S.A., 98545.540, 28/04/2025, 30/03/2023
6611842, 7795372460608, 7795372460608, BIVALIS 30MG X 4 PARCHES, , PSICOF.BOLETA, , 853, VANNIER S.A., 139511.250, 28/04/2025, 30/03/2023
6611972, 7795372460615, 7795372460615, BIVALIS 40MG X 4 PARCHES, , PSICOF.BOLETA, , 853, VANNIER S.A., 141232.450, 28/04/2025, 30/03/2023
6612391, 7795378006206, 7795378006206, OPTIBRAL 30 X 30 CAP, , PSICOF.LISTA 4, , 536, MONTPELLIER S.A., 55092.620, 29/05/2025, 03/06/2021
6612422, 7795378006213, 7795378006213, OPTIBRAL 60 X 30 CAP, , PSICOF.LISTA 4, , 536, MONTPELLIER S.A., 56468.560, 29/05/2025, 03/06/2021
6612682, 7798084686540, 7798084686540, NABILA D 5/12.5 X 28 CMP, , ESPECIALIDADES, , 537, MONTE VERDE S.A., 24803.820, 17/06/2025, 17/02/2022
6613091, 7795378006152, 7795378006152, LUCIDRON 80 X 30 CMP, , ESPECIALIDADES, INHAB.PERSONAL, 536, MONTPELLIER S.A., 104724.560, 23/04/2025, 17/06/2021
6613711, 7796285286804, 7796285286804, GENIOL 1 X 56 CMP, , ESPECIALIDADES, , 1050, ELEA O.T.C, 16517.870, 25/06/2025, 20/10/2020
6613712, 7796285287528, 7796285287528, GENIOL 1 X 8 CMP, , ESPECIALIDADES, , 1050, ELEA O.T.C, 2495.100, 25/06/2025, 28/12/2020
6613713, 7796285288464, 7796285288464, GENIOL 1 X 50 CMP, , ESPECIALIDADES, , 1050, ELEA O.T.C, 10274.610, 25/06/2025, 18/08/2021
6613971, 7798074620684, 7798074620684, DICLOMAR B12 X 10 CMP, , ESPECIALIDADES, , 508, MAR LAB., 7260.000, 17/06/2025, 24/06/2021
6613972, 7798074620691, 7798074620691, DICLOMAR B12 X 20 CMP, , ESPECIALIDADES, , 508, MAR LAB., 17750.000, 17/06/2025, 24/06/2021
6614971, 7798074620707, 7798074620707, OTIKIT GTS X 5 ML, , ESPECIALIDADES, , 508, MAR LAB., 4500.000, 18/06/2025, 25/11/2020
6617131, 7795345122571, 7795345122571, ROGASTRIL PLUS 15 CAP LIQ, , ESPECIALIDADES, , 705, ROEMMERS S.A.I.C.F., 11736.620, 26/05/2025, 14/05/2021
6617132, 7795345122588, 7795345122588, ROGASTRIL PLUS 30 CAP LIQ, , ESPECIALIDADES, , 705, ROEMMERS S.A.I.C.F., 21890.620, 26/05/2025, 14/05/2021
6617261, 7795328050020, 7795328050020, AVAMIDE 50 X 30 CMP, , ESPECIALIDADES, , 63, BETA S.A., 43488.800, 27/06/2025, 19/07/2022
6617262, 7795328050037, 7795328050037, AVAMIDE 50 X 60 CMP, , ESPECIALIDADES, , 63, BETA S.A., 78807.510, 27/06/2025, 19/07/2022
6618391, 7796285283421, 7796285283421, LIPEX PLUS 10/10 X 30 CMP, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 28351.490, 17/05/2025, 04/05/2021
6618421, 7796285283438, 7796285283438, LIPEX PLUS 20/10 X 30 CMP, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 51071.130, 17/05/2025, 04/05/2021
6618711, 7795328050044, 7795328050044, AVAMIDE MET 50/850X30 CMP, , ESPECIALIDADES, , 63, BETA S.A., 54731.580, 27/06/2025, 19/07/2022
6618712, 7795328050051, 7795328050051, AVAMIDE MET 50/850X60 CMP, , ESPECIALIDADES, , 63, BETA S.A., 99455.900, 27/06/2025, 19/07/2022
6618841, 7795328050068, 7795328050068, AVAMIDE MET 50/1000X30CMP, , ESPECIALIDADES, , 63, BETA S.A., 66622.110, 27/06/2025, 19/07/2022
6618842, 7795328050075, 7795328050075, AVAMIDE MET 50/1000X60CMP, , ESPECIALIDADES, , 63, BETA S.A., 103078.680, 27/06/2025, 19/07/2022
6619261, 7798016922579, 7798016922579, KINSON XR 0.375 X 10 CMP, , ESPECIALIDADES, , 846, EUROFARMA ARG. S.A., 13113.400, 28/06/2025, 09/11/2023
6619391, 7798016922586, 7798016922586, KINSON XR 0.75 X 30 CMP, , ESPECIALIDADES, , 846, EUROFARMA ARG. S.A., 67121.560, 28/06/2025, 09/11/2023
6619421, 7798016922593, 7798016922593, KINSON XR 1.5 MG X 30 CMP, , ESPECIALIDADES, , 846, EUROFARMA ARG. S.A., 118878.430, 28/06/2025, 09/11/2023
6620711, 7798311370464, 7798311370464, ARINOVA 15 X 28 CMP, , PSICOF.LISTA 4, , 1479, CELNOVA, 39014.449, 26/05/2025, 24/09/2021
6620841, 7798311370457, 7798311370457, ARINOVA 10 X 28 CMP, , PSICOF.LISTA 4, , 1479, CELNOVA, 27581.320, 26/05/2025, 27/08/2021
6620971, 7798311370440, 7798311370440, ARINOVA 5 X 28 CMP, , PSICOF.LISTA 4, , 1479, CELNOVA, 23229.961, 26/05/2025, 27/08/2021
6621001, 7798311370471, 7798311370471, ARINOVA SOL ORAL X 150 ML, , PSICOF.LISTA 4, , 1479, CELNOVA, 37207.520, 09/12/2024, 27/08/2021
6621713, 7798118064634, 7798118064634, SECODAL 1 MG X 30 CMP, , PSICOF.LISTA 4, , 9945, ROSPAW, 4349.050, 01/07/2025, 20/09/2024
6621714, 7798118064641, 7798118064641, SECODAL 1 MG X 60 CMP, , PSICOF.LISTA 4, , 9945, ROSPAW, 8402.080, 01/07/2025, 30/09/2024
6621843, 7798118064658, 7798118064658, SECODAL 2 MG X 30 CMP, , PSICOF.LISTA 4, , 9945, ROSPAW, 5792.670, 01/07/2025, 30/09/2024
6621844, 7798118064665, 7798118064665, SECODAL 2 MG X 60 CMP, , PSICOF.LISTA 4, , 9945, ROSPAW, 11238.640, 01/07/2025, 30/09/2024
6621973, 7798118064672, 7798118064672, SECODAL 2.5 MG X 30 CMP, , PSICOF.LISTA 4, , 9945, ROSPAW, 5603.700, 01/07/2025, 03/10/2024
6621974, 7798118064689, 7798118064689, SECODAL 2.5 MG X 60 CMP, , PSICOF.LISTA 4, , 9945, ROSPAW, 12024.240, 01/07/2025, 03/10/2024
6622003, 7798118064696, 7798118064696, SECODAL 1 MG X 30 CMP SL, , PSICOF.LISTA 4, , 9945, ROSPAW, 6569.060, 01/07/2025, 20/09/2024
6622133, 7798118064702, 7798118064702, SECODAL 2 MG X 30 CMP SL, , PSICOF.LISTA 4, , 9945, ROSPAW, 10270.590, 01/07/2025, 21/11/2024
6623262, 7792175009980, 7792175009980, CLOMIFEM 50 X 10 CMP, , ESPECIALIDADES, , 62, LABORATORIOS BERNABO S.A., 15157.940, 27/06/2025, 20/07/2022
6623265, 7792175009973, 7792175009973, CLOMIFEM 50 X 20 CMP, , ESPECIALIDADES, , 62, LABORATORIOS BERNABO S.A., 28161.430, 27/06/2025, 20/07/2022
6624391, 7795348423125, 7795348423125, ADDENTA 30 CMP, , ESPECIALIDADES, , 477, LAB. RICHMOND S.A.C.I.F., 60517.330, 19/06/2025, 19/05/2021
6624551, 7796363004009, 7796363004009, CARVEDILOL BIOT 25 X 28 C, , ESPECIALIDADES, , 72, BIOTENK S.A., 16968.631, 30/05/2025, 05/08/2022
6624681, 7796363003989, 7796363003989, CARVEDILOL BIOT 6.25X 28C, , ESPECIALIDADES, , 72, BIOTENK S.A., 11263.330, 30/05/2025, 05/08/2022
6624841, 7796363003996, 7796363003996, CARVEDILOL BIOT 12.5X 28C, , ESPECIALIDADES, , 72, BIOTENK S.A., 13772.450, 30/05/2025, 05/08/2022
6625391, 7791909318299, 7791909318299, BLOKIUM GESIC FORTE 15CMP, , ESPECIALIDADES, , 106, CASASCO S.A., 13360.900, 26/06/2025, 25/06/2021
6625392, 7791909318305, 7791909318305, BLOKIUM GESIC FORTE 30CMP, , ESPECIALIDADES, , 106, CASASCO S.A., 25656.400, 26/06/2025, 25/06/2021
6626391, 7798011654062, 7798011654062, VALSALEP D 80/12.5 X 30 C, , ESPECIALIDADES, , 474, LEPETIT S.A. ESP, 29330.000, 23/06/2025, 17/11/2023
6626421, 7798011654086, 7798011654086, VALSALEP D 160/12.5 X 30C, , ESPECIALIDADES, , 474, LEPETIT S.A. ESP, 32775.000, 23/06/2025, 17/11/2023
6626551, 7798084686519, 7798084686519, ROSUFEN DUO 5/10 X 30 CMP, , ESPECIALIDADES, , 537, MONTE VERDE S.A., 25829.480, 17/06/2025, 09/09/2021
6626681, 7798084686533, 7798084686533, ROSUFEN DUO 20/10 X 30CMP, , ESPECIALIDADES, , 537, MONTE VERDE S.A., 50831.520, 17/06/2025, 09/09/2021
6626711, 7798084686526, 7798084686526, ROSUFEN DUO 10/10 X 30CMP, , ESPECIALIDADES, , 537, MONTE VERDE S.A., 28827.740, 17/06/2025, 09/09/2021
6627681, 7796285285388, 7796285285388, REMIVOX 10 MG X 10 CMP, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 42548.740, 17/05/2025, 26/07/2024
6627682, 7796285292164, 7796285292164, REMIVOX 10 MG X 30 CMP, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 86496.330, 17/05/2025, 26/07/2024
6627711, 7796285285395, 7796285285395, REMIVOX 15 X 28 CMP, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 95076.240, 17/05/2025, 14/08/2021
6627841, 7796285285418, 7796285285418, REMIVOX 20 X 28 CMP, , ESPECIALIDADES, , 201, ELEA-PHOENIX, 99507.380, 17/05/2025, 13/08/2021
6627971, 7792183489224, 7792183489224, SINLIP EZ 10/10 X 30 CMP, , ESPECIALIDADES, , 290, GADOR S.A. ESP, 26551.500, 07/07/2025, 27/04/2021
6628262, 7795326011023, 7795326011023, HIPREX VALSARTAN 80/30CMP, , ESPECIALIDADES, , 24, IVAX ARG.(DISPROF.), 30006.870, 18/06/2025, 05/12/2022
6628392, 7795326011030, 7795326011030, HIPREX VALSARTAN 160/30CM, , ESPECIALIDADES, , 24, IVAX ARG.(DISPROF.), 38748.150, 18/06/2025, 05/12/2022
