Troquel, Codigo de barras, Codigo de barras 2, Descripcion, Descripcion extendida, Rubro, SubRubro, Cod.Labo, Laboratorio, Costo s/IVA, Publico, Vigencia, Fecha Alta
8006178, 652217012736, 652217012736, TERMOME DIGI MAVE F K111B, TERMOMETRO DIGITAL MAVERICK MOD FLEX DT-K111B, COSMIATRIA, PROD.MEDICO ACC, 1965, SYEMED S.R.L., 4252.210, 0.000, 05/11/2024, 04/10/2024
8006179, 652217839999, 652217839999, TERMOME DIGI MAVE T K11B, TERMOMETRO DIGITAL MAVERICK TENSE RIGIDO K11B, COSMIATRIA, PROD.MEDICO ACC, 1965, SYEMED S.R.L., 3713.710, 0.000, 05/11/2024, 04/10/2024
8006180, 7798410810014, 7798410810014, REVEIL CARE BRUMA FAC 100, REVEIL CARE BRUMA FACIAL PERFECT SKIN 100ML, COSMIATRIA, , 1398, UNSP CARE GROUP S.A., 9730.000, 17071.000, 20/05/2025, 07/10/2024
8006181, 7798410810045, 7798410810045, REVEIL CARE SERUM CBD 30M, REVEIL CARE SERUM FACIAL CBD 30 ML, COSMIATRIA, CUIDADOS CORPOR, 1398, UNSP CARE GROUP S.A., 18191.000, 31917.000, 20/05/2025, 07/10/2024
8006182, 7798410810052, 7798410810052, REVEIL CARE SERUM UL/H30M, REVEIL CARE SERUM ULTRA HIDRATANTE PERFECT SKIN, COSMIATRIA, CUIDADOS CORPOR, 1398, UNSP CARE GROUP S.A., 15862.000, 27830.000, 20/05/2025, 07/10/2024
8006183, 7798410810038, 7798410810038, REVEIL CARE OLEO CBD 60ML, REVEIL CARE OLEO CORPORAL CBD 60ML, COSMIATRIA, CUIDADOS CORPOR, 1398, UNSP CARE GROUP S.A., 12233.000, 21462.000, 20/05/2025, 07/10/2024
8006184, 7798410810021, 7798410810021, REVEIL CARE CR DIA CBD 50, REVEIL CARE CREMA DE DIA CBD 50ML, COSMIATRIA, CUIDADOS CORPOR, 1398, UNSP CARE GROUP S.A., 19927.000, 34962.000, 20/05/2025, 07/10/2024
8006185, 7798119969396, 7798119969396, ROMINAFORT GUMMIES 180MG, ROMINAFORT GUMMIES COLAGENO PURO C/VIT Y MINERAL, COSMIATRIA, SUPLEM.DIETARIO, 1029, PROVEFARMA S.A, 11399.260, 20000.000, 31/01/2025, 07/10/2024
8006187, 7798095330814, 7798095330814, VALUREA EMU CORP X 50 ML, VALUREA EMULSION CORPORAL X 50 ML, COSMIATRIA, CUIDADOS CORPOR, 861, VALUGE S.A., 6214.030, 10902.530, 13/02/2025, 10/10/2024
8006188, 7798008296824, 7798008296824, VITAWAY FOSFOMEMORY PL 30, VITAMINWAY FOSFORMEMORY PLUS X 30 CAPSULAS, COSMIATRIA, SUPLEM.DIETARIO, 1929, PHARMAMERICAN S.R.L., 11466.000, 20111.000, 14/04/2025, 10/10/2024
8006189, 7798123142570, 7798123142570, PLENY BARR SPR COCO X 20, PLENY BARRAS DE CEREAL SPORT COCO X 20 UNIDADES, ALIMENTOS, DIETETICOS, 1328, IDEAS NUTRICIONALES S.A., 15250.000, 0.000, 15/10/2024, 15/10/2024
8006190, 7795513274705, 7795513274705, GRANSUAV PROPO MIEL X500G, GRANUSAV PROPOLEO SABOR MIEL CARAMELOS X 500G, COSMIATRIA, SUPLEM.DIETARIO, 1284, PHARMA ALIOTH SAS, 9039.110, 15859.120, 08/05/2025, 17/10/2024
8006191, 7798111820725, 7798111820725, BY DERM FS AGUA TERMAL170, BY DERM FRESH SKIN AGUA TERMAL 170 ML, COSMIATRIA, AGUAS/ACEITES, 451, LAB. LESAG S.R.L., 15185.460, 26642.900, 31/05/2025, 17/10/2024
8006192, 7796285297268, 7796285297268, INFILTREX PACK GR 25OFF, INFILTREX PACK GRANDE 25  OFF, COSMIATRIA, SUPLEM.DIETARIO, 1050, ELEA O.T.C, 92065.040, 161528.110, 25/06/2025, 21/10/2024
8006193, 7796285296933, 7796285296933, INFILTREX PACK CH 25OFF, INFILTREX PACK CHICO 25  OFF, COSMIATRIA, SUPLEM.DIETARIO, 1050, ELEA O.T.C, 38967.610, 68368.670, 25/06/2025, 21/10/2024
8006195, 7795373003927, 7795373003927, EUMICEL S ESPUMA LI 130ML, EUMICEL S ESPUMA LIMPIEZA X 130 ML, COSMIATRIA, CUIDADOS CORPOR, 1614, PABLO CASSARA, 11228.270, 19700.000, 19/05/2025, 22/10/2024
8006196, 7798111820749, 7798111820749, BY BLOCK FLU F50 E/SECO50, BY BLOCK FLUID EFECTO SECO SIN COLOR F50 X 50 ML, COSMIATRIA, PROTEC SOLAR, 451, LAB. LESAG S.R.L., 18627.490, 32681.930, 31/05/2025, 23/10/2024
8006197, 7798120266729, 7798120266729, CAVIAHUE PROTE MI ECO F40, CAVIAHUE PROTECTOR MINERAL ECO F40, COSMIATRIA, PROTEC SOLAR, 1095, COPAHUE S.A., 16813.910, 29500.000, 01/07/2025, 23/10/2024
8006198, 7793640992813, 7793640992813, REDOXON TRI/ACCION 30 CMP, REDOXON TRIPLE ACCION X 30 CMP, COSMIATRIA, SUPLEM.DIETARIO, 58, BAYER CONSUMER CARE, 9809.630, 17211.000, 04/07/2025, 23/10/2024
8006199, 7798178624342, 7798178624342, RENOVATEURS LACTO SERUX30, RENOVATEURS LACTOBIONICO SERUM X 30 ML, COSMIATRIA, CUIDADOS CORPOR, 956, LAB.CEPAGE S.R.L., 19665.000, 34500.000, 02/06/2025, 24/10/2024
8006200, 7791984001437, 7791984001437, CURFLEX PLUS+CBD C/AROMA, CURFLEX PLUS + CURFLEX CBD CON AROMA, COSMIATRIA, CUIDADOS CORPOR, 527, MILLET S.A.C.I., 14378.140, 25226.440, 04/07/2025, 24/10/2024
8006201, 7794428312816, 7794428312816, SOLENIL LIPS PROT F30X3.5, SOLENIL LIPS PROTECT F30 LABIAL X 3.5 G, COSMIATRIA, PROTEC SOLAR, 147, FORTBENTON CO.LAB.SA. ACC, 5635.210, 9886.970, 29/05/2025, 24/10/2024
8006202, 7798193951812, 7798193951812, ZONA L LOC PIOJ30ML+SH, ZONA LIBRE LOCION PELO CORTO SINSEC 30ML+SH 20ML, COSMIATRIA, ENJ/LOC/SH PEDI, 1233, FORMULAB, 4760.430, 8000.000, 25/10/2024, 25/10/2024
8006203, 7798111820732, 7798111820732, BY DERM CICAD REP.DER 75M, BY DERM CICADERM REPARADOR EPIDERMICO GEL SPR 75ML, COSMIATRIA, CUIDADOS CORPOR, 451, LAB. LESAG S.R.L., 15512.010, 27215.820, 31/05/2025, 29/10/2024
8006205, 7798008191594, 7798008191594, DAOZIMA 30 CAP, DAOZIMA 30 CAPSULAS GASTRORRESISTENTES, COSMIATRIA, SUPLEM.DIETARIO, 483, FRAMINGHAM PHARMA, 29925.000, 52500.000, 16/04/2025, 04/11/2024
8006206, 8429420280885, 8429420280885, ISDIN FOTOP F50 INV STICK, ISDIN FOTOPROTECTOR INVISIBLE STICK F50, COSMIATRIA, TRAT.FACIA/CORP, 381, ISDIN ARG. S.A., 30078.000, 52771.850, 09/06/2025, 04/11/2024
8006207, 7798008296534, 7798008296534, VITAWAY CITRATO MAG 180G, VITAWAY CITRATO DE MAGNESIO 180 G, COSMIATRIA, SUPLEM.DIETARIO, 1929, PHARMAMERICAN S.R.L., 13737.000, 24109.000, 14/04/2025, 05/11/2024
8006208, 7796285295103, 7796285295103, ADERMICINA AGUA MICELA400, ADERMICINA AGUA MICELAR 400 ML, COSMIATRIA, CUIDADOS CORPOR, 1050, ELEA O.T.C, 6158.920, 10805.830, 25/06/2025, 05/11/2024
8006209, 7796285297077, 7796285297077, EVAGINA HIGIENE 30OFF P/A, EVAGINA HIGIENE 30 OFF PACK AHORRO, COSMIATRIA, CUIDADOS CORPOR, 1050, ELEA O.T.C, 7280.740, 12774.220, 25/06/2025, 05/11/2024
8006210, 4006000075716, 4006000075716, EUCERIN DPURE GEL CONC400, EUCERIN DERMOPURE GEL LIMPIADOR CONCENTRADO 400 ML, COSMIATRIA, TRAT.FACIA/CORP, 555, BEIERSDORF S.A., 43248.700, 75025.630, 30/06/2025, 06/11/2024
8006211, 4006000077727, 4006000077727, EUCERIN DPURE CR OIL 200, EUCERIN DERMOPURE CREMA CORPORAL OIL CONTROL 200ML, COSMIATRIA, TRAT.FACIA/CORP, 555, BEIERSDORF S.A., 45329.600, 78635.490, 30/06/2025, 06/11/2024
8006212, 7798038289247, 7798038289247, COVADENIL SPORT 30 AMP, COVADENIL SPORT COLAGENO TIPO II Y MAGNESIO 30 AMP, COSMIATRIA, SUPLEM.DIETARIO, 1665, QUIMICA LUAR S.R.L., 21000.000, 36844.500, 28/04/2025, 07/11/2024
8006213, 7798420160109, 7798420160109, TIO NACHITO SH 2EN1 X 400, TIO NACHITO SHAMPOO CABE/CUERPO JALEA/MANZ X 400ML, COSMIATRIA, SHAMPOO/DUO, 387, GENOMMA, 5034.980, 8825.040, 06/06/2025, 07/11/2024
8006214, 7798119969617, 7798119969617, VITAMINA D3 800 X 30 CMP, VITAMINA D3 800 UI X 30 CMP, COSMIATRIA, SUPLEM.DIETARIO, 1029, PROVEFARMA S.A, 2678.830, 4700.000, 01/07/2025, 08/11/2024
8006215, 7793742007453, 7793742007453, DERMAGLOS F DESPIG X 50G, DERMAGLOS F DESPIGMENTANTE X 50 GR, COSMIATRIA, CUIDADOS CORPOR, 96, ANDROMACO LAB. S.A.C. ACC, 16443.560, 29974.260, 01/07/2025, 11/11/2024
8006216, 7793742007460, 7793742007460, DERMAGLOS F AG MIC P/G200, DERMAGLOS F AGUA MICELAR PIEL MIXTA A GRASA X 200G, COSMIATRIA, CUIDADOS CORPOR, 96, ANDROMACO LAB. S.A.C. ACC, 7767.860, 14159.690, 01/07/2025, 11/11/2024
8006217, 7798061190756, 7798061190756, OLIOVITA ACEI MEDITER 500, OLIOVITA ACEITE VIRGEN EXTRA MEDITERRANEO X 500, ALIMENTOS, ALIM. VARIOS, 1003, GRUPO DEMCA S.R.L., 10655.290, 0.000, 08/04/2025, 11/11/2024
8006218, 7798024570885, 7798024570885, REPULENTE SPRAY X 200 ML, REPULENTE FAMILY SPRAY X 200 ML, COSMIATRIA, REPELENTES, 1478, MERLINO Y CIA., 3517.000, 6170.000, 06/05/2025, 12/11/2024
8006219, 7798024570892, 7798024570892, REPULENTE EXTREME PL 60ML, REPULENTE EXTREME PLUS SPRAY X 60 ML, COSMIATRIA, REPELENTES, 1478, MERLINO Y CIA., 2930.000, 5140.000, 06/05/2025, 12/11/2024
8006220, 7798178624328, 7798178624328, CEPAGE ATOP SENS X 40 GR, CEPAGE ATOPHEN SENSITIVE X 40 G, COSMIATRIA, CUIDADOS CORPOR, 956, LAB.CEPAGE S.R.L., 17670.000, 31000.000, 02/06/2025, 14/11/2024
8006221, 7798120266743, 7798120266743, CAVIAHUE PROTE MI C/T F40, CAVIAHUE PROTECTOR MINERAL ECO CON TONO F40 X 28G, COSMIATRIA, PROTEC SOLAR, 1095, COPAHUE S.A., 16813.910, 29500.000, 01/07/2025, 14/11/2024
8006222, 7798120266781, 7798120266781, CAVIAHUE KIT LIMP E HIDRA, CAVIAHUE KIT LIMPIEZA E HIDRATACION, COSMIATRIA, CUIDADOS CORPOR, 1095, COPAHUE S.A., 50156.740, 88000.000, 01/07/2025, 14/11/2024
8006223, 7798120266736, 7798120266736, CAVIAHUE CR EMOL X 175 G, CAVIAHUE CREMA EMOLIENTE X 175 GR, COSMIATRIA, CUIDADOS CORPOR, 1095, COPAHUE S.A., 11684.240, 20500.000, 01/07/2025, 19/11/2024
8006224, 7798069050847, 7798069050847, OCUVITE AREDS 2 X 120 CAP, OCUVITE AREDS 2 X 120 CAP, COSMIATRIA, SUPLEM.DIETARIO, 1062, BAUSCH & LOMB-BIOCUMED, 24028.210, 42157.490, 30/06/2025, 21/11/2024
8006225, 7798122341837, 7798122341837, MATERNIL DHA 30 CB, MATERNIL DHA 30 CB, COSMIATRIA, SUPLEM.DIETARIO, 262, EUROLAB S.R.L.(DISPRO), 12419.490, 21790.000, 23/06/2025, 22/11/2024
8006226, 7798032938578, 7798032938578, CHEQUETA SAVANT TALLE XS, CHAQUETA SAVANT TALLE XS, COSMIATRIA, , 1169, SAVANT(RETAIL), 1000.000, 0.000, 25/11/2024, 25/11/2024
8006227, 7798032938585, 7798032938585, CHAQUETA SAVANT TALLE S, CHAQUETA SAVANT TALLE S, COSMIATRIA, , 1169, SAVANT(RETAIL), 1000.000, 0.000, 25/11/2024, 25/11/2024
8006228, 7798032938592, 7798032938592, CHAQUETA SAVANT TALLE M, CHAQUETA SAVANT TALLE M, COSMIATRIA, , 1169, SAVANT(RETAIL), 1000.000, 0.000, 25/11/2024, 25/11/2024
8006229, 7798032938615, 7798032938615, CHAQUETA SAVANT TALLE XL, CHAQUETA SAVANT TALLE XL - 54, COSMIATRIA, , 1169, SAVANT(RETAIL), 1000.000, 0.000, 25/11/2024, 25/11/2024
8006230, 7798032938622, 7798032938622, CHAQUETA SAVANT TALLE XXL, CHAQUETA SAVANT TALLE XXL, COSMIATRIA, , 1169, SAVANT(RETAIL), 1000.000, 0.000, 25/11/2024, 25/11/2024
8006231, 7790580128692, 7790580128692, RAPTOR PL PROT C/A X 16BR, RAPTOR PLANT PROTEIN C/A X 16 BARRAS, COSMIATRIA, SUPLEM.DIETARIO, 1456, BAGO (O.T.C.), 22279.240, 39088.930, 18/06/2025, 26/11/2024
8006232, 7790580138653, 7790580138653, RAPTOR PROT P/B X 16 BR, RAPTOR PROTEIN P/B X 16 BARRAS, COSMIATRIA, SUPLEM.DIETARIO, 1456, BAGO (O.T.C.), 22279.240, 39088.930, 18/06/2025, 26/11/2024
8006233, 7790580138646, 7790580138646, RAPTOR PROT C/C X 16 BR, RAPTOR PROTEIN C/C X 16 BARRAS, COSMIATRIA, SUPLEM.DIETARIO, 1456, BAGO (O.T.C.), 22279.240, 39088.930, 18/06/2025, 26/11/2024
8006234, 7798008296879, 7798008296879, VITAWAY CIT MAG X 60 CAP, VITAMINWAY CITRATO MAG X 60 CAP, COSMIATRIA, SUPLEM.DIETARIO, 1929, PHARMAMERICAN S.R.L., 11233.000, 19714.000, 14/04/2025, 26/11/2024
8006235, 7791914009205, 7791914009205, TENSIO DIGI AUT CORO 579B, TENSIOMETRO DIGI CORONET 579 BRAZ UNIV.VOZ.BLUETOO, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 39176.280, 0.000, 05/06/2025, 28/11/2024
8006236, 7798068208157, 7798068208157, FAJA LUMB DEMA 2 NEOP (24, FAJA LUMBAR DEMA TALLE 2 NEOPRENE 24 CM REGULABLE, COSMIATRIA, PROD.MEDICO ACC, 832, SALUDTEX S.A., 22046.620, 0.000, 10/03/2025, 28/11/2024
8006237, 7797811098861, 7797811098861, REPELENTE EWE SPRAY X 240, REPELENTE EWE SPRAY X 240 ML, COSMIATRIA, REPELENTES, 218, EWE S.A. ACC, 4713.590, 8270.000, 28/02/2025, 04/12/2024
8006238, 7798178624250, 7798178624250, EXIMIA SOL EXT T/S F50 CO, EXIMIA SOLAIRE EXTREME TOQUE SECO FPS50 COLOR, COSMIATRIA, PROTEC SOLAR, 1001, EXIMIA, 16530.000, 29000.000, 02/06/2025, 06/12/2024
8006239, 7794207085665, 7794207085665, VITAMIDERMUS REGE FAC X80, VITAMIDERMUS CREMA REGENERADORA FACIAL X 80 ML, COSMIATRIA, TRAT.FACIA/CORP, 591, OFAR SOC. ANONIMA, 13221.430, 23197.000, 02/07/2025, 10/12/2024
8006240, 7798119969624, 7798119969624, GEONAT FLEX ADV X 30 CMP, GEONAT FLEX ADVANCED TIPO II X 30 COMPRIMIDOS, COSMIATRIA, SUPLEM.DIETARIO, 1029, PROVEFARMA S.A, 7694.500, 13500.000, 01/07/2025, 10/12/2024
8006241, 7798119969631, 7798119969631, GEONAT FLEX ADV PVO X375G, GEONAT FLEX ADVANCED TIPO II X 375 G, COSMIATRIA, SUPLEM.DIETARIO, 1029, PROVEFARMA S.A, 16813.910, 29500.000, 01/07/2025, 10/12/2024
8006242, 7794207085672, 7794207085672, VITAMIDERMUS HIDRA FAC 80, VITAMIDERMUS CREMA HIDRATANTE FACIAL X 80 ML, COSMIATRIA, TRAT.FACIA/CORP, 591, OFAR SOC. ANONIMA, 14252.490, 25006.000, 02/07/2025, 10/12/2024
8006243, 7795513274729, 7795513274729, GRAVITON CIT MAG X 30 SOB, GRAVITON CITRATO DE MAGNESIO X 30 SOBRES, COSMIATRIA, SUPLEM.DIETARIO, 1284, PHARMA ALIOTH SAS, 9280.270, 16282.240, 08/05/2025, 11/12/2024
8006244, 7798420160529, 17798420, CICATRICURE EXH CR MIXTA2, CICATRICURE EXHIBIDOR CAJA MIXTA V2, COSMIATRIA, TRAT.FACIA/CORP, 387, GENOMMA, 76616.610, 192665.840, 06/06/2025, 11/12/2024
8006245, 7792175010863, 7792175010863, PERPIEL INTIMY X 240 ML, PERPIEL INTIMY ESPUMA DE LIMPIEZA X 240 ML, COSMIATRIA, TRAT.FACIA/CORP, 62, LABORATORIOS BERNABO S.A., 6382.660, 11198.390, 27/06/2025, 11/12/2024
8006246, 7792175010634, 7792175010634, FLUORDENT BABY X 60 GR, FLUORDENT BABY GEL DENTAL X 60 GR, COSMIATRIA, DENTALES, 32, MICROSULES Y BERNABO ACC, 4269.730, 7491.250, 27/06/2025, 11/12/2024
8006247, 7792175010641, 7792175010641, FLUORDENT JUNIOR X 60 GR, FLUORDENT JUNIOR GEL DENTIFRICO X 60 GR, COSMIATRIA, DENTALES, 32, MICROSULES Y BERNABO ACC, 4269.730, 7491.250, 27/06/2025, 11/12/2024
8006248, 7792175010658, 7792175010658, FLUORDENT KIDS X 60 GR, FLUORDENT KIDS GEL DENTIFRICO X 60 GR, COSMIATRIA, DENTALES, 32, MICROSULES Y BERNABO ACC, 4269.730, 7491.250, 27/06/2025, 11/12/2024
8006251, 7798028624188, 7798028624188, MADU CBD OIL X 100 ML, MADU CBD OIL X 100 ML, COSMIATRIA, TRAT.FACIA/CORP, 229, DR.MADAUS LAB., 9401.540, 16495.000, 03/07/2025, 12/12/2024
8006252, 7798166860011, 7798166860011, SMOOKIES BB GALLE MANZ150, SMOOKIES BABY GALLETITA MANZANA X 150 GR, ALIMENTOS, ALIM. VARIOS, 1394, TOMMY FOODS, 2183.800, 0.000, 17/12/2024, 17/12/2024
8006253, 7798166860066, 7798166860066, SMOOKIES BB GALLE VAI 150, SMOOKIES BABY GALLETITA VAINILLA X 150 GR, ALIMENTOS, ALIM. VARIOS, 1394, TOMMY FOODS, 2183.800, 0.000, 17/12/2024, 17/12/2024
8006254, 7798166860028, 7798166860028, SMOOKIES BB GALLE PERA150, SMOOKIES BABY GALLETITA PERA X 150GR, ALIMENTOS, ALIM. VARIOS, 1394, TOMMY FOODS, 2183.800, 0.000, 17/12/2024, 17/12/2024
8006255, 7798166860059, 7798166860059, SMOOKIES BB GALLE BANA150, MOOKIES BABY GALLETITA BANANA X 150 GR, ALIMENTOS, ALIM. VARIOS, 1394, TOMMY FOODS, 2183.800, 0.000, 17/12/2024, 17/12/2024
8006256, 7792175011341, 7792175011341, PERPIEL AG MICE + X 200ML, PERPIEL AGUA MICELAR + X 200 ML, COSMIATRIA, TRAT.FACIA/CORP, 62, LABORATORIOS BERNABO S.A., 6810.650, 11949.290, 22/04/2025, 18/12/2024
8006257, 7792175010856, 7792175010856, PERPIEL INTIMY GEL X100ML, PERPIEL INTIMY GEL HID Y LUB INT X 100 ML, COSMIATRIA, GEL INTIMO, 62, LABORATORIOS BERNABO S.A., 9992.610, 17532.029, 27/06/2025, 18/12/2024
8006258, 7792175010849, 7792175010849, PERPIEL INTIMY GEL X 40ML, PERPIEL INTIMY GEL HID Y LUB INT X 40 ML, COSMIATRIA, GEL INTIMO, 62, LABORATORIOS BERNABO S.A., 4587.570, 8048.880, 27/06/2025, 18/12/2024
8006259, 7798161677614, 7798161677614, AGUJ JJMD 13X3 (30GX1/2), AGUJAS HIPODERMICAS DESCARTABLES 13X3 30G X 1/2, COSMIATRIA, PROD.MEDICO ACC, 1789, EURO SWISS S.A., 2235.280, 0.000, 20/12/2024, 20/12/2024
8006260, 7798161677621, 7798161677621, AGUJ JJMD 13X4 (27GX1/2), AGUJAS HIPOALERGICAS DESCARTABLES 13X4 27G X 1/2, COSMIATRIA, PROD.MEDICO ACC, 1789, EURO SWISS S.A., 1531.580, 0.000, 20/12/2024, 20/12/2024
8006261, 7796285296926, 7796285296926, CALADRYL CORP PACK 25OFF, CALADRYL CUIDADOS INTENSIVOS CORP PACK 25  OFF, COSMIATRIA, CUIDADOS CORPOR, 1050, ELEA O.T.C, 30109.510, 52827.130, 25/06/2025, 20/12/2024
8006262, 7795334005113, 7795334005113, FRIPI ON REPELENTE X130ML, FRIPI ON REPELENTE DE INSECTOS X 130 ML, COSMIATRIA, REPELENTES, 531, MONSERRAT ECLAIR LAB., 5688.230, 9980.000, 08/03/2025, 23/12/2024
8006263, 7795334005120, 7795334005120, FRIPI ON REPELENTE X 75G, FRIPI ON REPELENTE DE INSECTOS X 75 G, COSMIATRIA, REPELENTES, 531, MONSERRAT ECLAIR LAB., 3927.040, 6890.000, 08/03/2025, 23/12/2024
8006264, 7798119969600, 7798119969600, MORINGA X 30 CMP, MORINGA X 30 CMP, COSMIATRIA, SUPLEM.DIETARIO, 1029, PROVEFARMA S.A, 4388.710, 7700.000, 01/07/2025, 23/12/2024
8006265, 7897930778801, 7897930778801, CETAPHIL LIMP DES X 177ML, CETAPHIL LIMPIADOR DESMAQUILLANTE X 177 ML, COSMIATRIA, TRAT.FACIA/CORP, 297, GALDERMA  ARGENTINA, 13570.230, 23808.971, 01/07/2025, 23/12/2024
8006266, 7792175010795, 7792175010795, PERPIEL AQUA GEL X 80 ML, PERPIEL AQUA GEL X 80 ML, COSMIATRIA, TRAT.FACIA/CORP, 62, LABORATORIOS BERNABO S.A., 11575.450, 20309.131, 26/05/2025, 23/12/2024
8006267, 7792175010801, 7792175010801, PERPIEL AQUA X 400 GR, PERPIEL AQUA X 400 GR, COSMIATRIA, TRAT.FACIA/CORP, 62, LABORATORIOS BERNABO S.A., 10632.010, 18653.859, 22/04/2025, 24/12/2024
8006268, 7798092840705, 7798092840705, VAGISIL GEL HIDRA X 30 G, VAGISIL GEL HIDRATANTE VAGINAL X 30 G, COSMIATRIA, GEL INTIMO, 173, COMBE S.R.L., 4876.360, 8299.000, 05/05/2025, 26/12/2024
8006269, 7798082443756, 7798082443756, INMOV ESTAB MON BODY C GR, INMOVILIZADOR/ESTABILIZADOR MONOCENTRICO ROM GRAND, COSMIATRIA, PROD.MEDICO ACC, 596, NEOTEKSA S.A., 128186.930, 0.000, 10/06/2025, 27/12/2024
8006270, 7791914551742, 7791914551162, GUAN CIR CORONET 6.5 X 50, GUANTE CIRUGIA ESTERIL CORONET 6 1/2 X 50, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 15316.960, 0.000, 09/05/2025, 27/12/2024
8006271, 7791914551759, 7791914551179, GUAN CIR CORONET 7 X 50, GUANTE CIRUGIA ESTERIL 7 X 50, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 15316.960, 0.000, 09/05/2025, 27/12/2024
8006272, 7791914551766, 7791914551766, GUAN CIR CORONET 7.5 X 50, GUANTE CIRUGIA ESTERIL 7 1/2 X 50, COSMIATRIA, , 1746, SEISEME S.A., 15316.960, 0.000, 09/05/2025, 27/12/2024
8006273, 7791914551773, 7791914551193, GUAN CIR CORONET 8 X 50, GUANTE CIRUGIA ESTERIL 8 X 50, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 15316.960, 0.000, 13/05/2025, 27/12/2024
8006274, 7791914551780, 7791914551209, GUAN CIR CORONET 8.5 X 50, GUANTE CIRUGIA ESTERIL 8 1/2 X 50, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 15316.960, 0.000, 13/05/2025, 27/12/2024
8006275, 7791914551612, 7791914551612, HOJA BISTU 10 CORONET 100, HOJA BISTURI 10 CORONET X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 10705.100, 0.000, 27/12/2024, 27/12/2024
8006276, 7791914551629, 7791914551629, HOJA BISTU 11 CORONET 100, HOJA BISTURI 11 CORONET X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 10705.100, 0.000, 27/12/2024, 27/12/2024
8006277, 7791914551636, 7791914551636, HOJA BISTU 12 CORONET 100, HOJA BISTURI 12 CORONET X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 10705.100, 0.000, 27/12/2024, 27/12/2024
8006278, 7791914551643, 7791914551643, HOJA BISTU 15 CORONET 100, HOJA BISTURI 15 CORONET X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 10705.100, 0.000, 27/12/2024, 27/12/2024
8006279, 7791914551650, 7791914551650, HOJA BISTU 20 CORONET 100, HOJA BISTURI 20 CORONET X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 10705.100, 0.000, 27/12/2024, 27/12/2024
8006280, 7791914551667, 7791914551667, HOJA BISTU 21 CORONET 100, HOJA BISTURI 21 CORONET 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 10705.100, 0.000, 27/12/2024, 27/12/2024
8006281, 7791914551674, 7791914551674, HOJA BISTU 22 CORONET 100, HOJA BISTURI 22 CORONET X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 10705.100, 0.000, 27/12/2024, 27/12/2024
8006282, 7791914551681, 7791914551681, HOJA BISTU 23 CORONET 100, HOJA BISTURI 23 CORONET X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 10705.100, 0.000, 27/12/2024, 27/12/2024
8006283, 7791914551698, 7791914551698, HOJA BISTU 24 CORONET 100, HOJA BISTURI 24 CORONET 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 10705.100, 0.000, 27/12/2024, 27/12/2024
8006284, 7791914550899, 7791914550899, HOJA BISTU 10 BREMEN 100, HOJA BISTURI 10 BREMEB X 100 UNI, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 5478.100, 0.000, 27/12/2024, 27/12/2024
8006285, 7791914550905, 7791914550905, HOJA BISTU 11 BREMEN 100, HOJA BISTURI 11 BREMEN X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 5478.100, 0.000, 27/12/2024, 27/12/2024
8006286, 7791914550912, 7791914550912, HOJA BISTU 12 BREMEN 100, HOJA BISTURI 12 BREMEN X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 5478.100, 0.000, 27/12/2024, 27/12/2024
8006287, 7791914550929, 7791914550929, HOJA BISTU 15 BREMEN 100, HOJA BISTURI 15 BREMEN X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 5478.100, 0.000, 27/12/2024, 27/12/2024
8006288, 7791914550936, 7791914550936, HOJA BISTU 20 BREMEN 100, HOJA BISTURI 20 BREMEN X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 5478.100, 0.000, 27/12/2024, 27/12/2024
8006289, 7791914550943, 7791914550943, HOJA BISTU 21 BREMEN 100, HOJA BISTURI 21 BREMEN X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 5478.100, 0.000, 27/12/2024, 27/12/2024
8006290, 7791914550950, 7791914550950, HOJA BISTU 22 BREMEN 100, HOJA BISTURI 22 BREMEN X 100, COSMIATRIA, PROD.MEDICO ACC, 1746, SEISEME S.A., 5478.100, 0.000, 27/12/2024, 27/12/2024
